File.Name,Success,site,species,Region.of.Interest,Number.of.Root.Tips,Number.of.Branch.Points,total_root_length_mm,Branching.frequency.per.mm,Network.Area.mm2,average_diameter_mm,Median.Diameter.mm,Maximum.Diameter.mm,Perimeter.mm,volume_mm3,Surface.Area.mm2,Computation.Time.s,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,Projected.Area.Diameter.Range.1.mm2,Projected.Area.Diameter.Range.2.mm2,Projected.Area.Diameter.Range.3.mm2,Surface.Area.Diameter.Range.1.mm2,Surface.Area.Diameter.Range.2.mm2,Surface.Area.Diameter.Range.3.mm2,Volume.Diameter.Range.1.mm3,Volume.Diameter.Range.2.mm3,Volume.Diameter.Range.3.mm3
BU110_PoaPrat_4l.tiff,N,110,Poa pratensis,Full,1800,3084,1648.147709,1.871192,330.311071,0.417131,0.267763,2.579432,1765.262375,443.081207,2220.656736,0.741,1634.644396,13.503314,0,676.136611,30.023005,0,2126.336684,94.320052,0,390.441477,52.63973,0
BU110_PoaPrat_4l.tiff,N,110,Poa pratensis,Full,1848,3231,1788.047374,1.806999,398.229517,0.521648,0.34912,3.258574,1653.214242,787.087673,3046.676927,0.665,1740.621672,47.425702,0,854.419994,114.435285,0,2687.167875,359.509052,0,566.984559,220.103114,0
BU110_PoaPrat_4m.tiff,N,110,Poa pratensis,Full,899,1375,814.69952,1.687739,165.933447,0.43924,0.254022,2.478794,893.243096,251.544191,1161.248249,0.329,809.228504,5.471016,0,357.437347,11.977863,0,1123.618681,37.629567,0,230.89314,20.651051,0
BU110_PoaPrat_4m.tiff,N,110,Poa pratensis,Full,1048,1644,967.324179,1.699534,202.989975,0.552667,0.338696,2.939298,865.195455,474.06354,1751.740317,0.361,945.471663,21.852516,0,507.076029,49.947106,0,1594.826856,156.913461,0,383.655502,90.408038,0
BU110_PoaPrat_4n.tiff,N,110,Poa pratensis,Full,1001,1324,822.741861,1.609253,157.173881,0.359882,0.239494,2.856415,1042.539835,177.591036,950.752216,0.484,815.419536,7.322325,0,284.693626,17.643634,0,895.323106,55.42911,0,143.811696,33.779339,0
BU110_PoaPrat_4n.tiff,N,110,Poa pratensis,Full,1080,1619,955.837554,1.693802,193.805605,0.419377,0.254022,3.132938,1056.943405,264.602675,1295.403024,0.454,947.678762,8.158792,0,391.46731,20.395403,0,1231.328975,64.074049,0,223.827189,40.775486,0
BU110_PoaPrat_4o.tiff,N,110,Poa pratensis,Full,400,570,310.907557,1.833342,67.061669,0.459706,0.305296,2.341967,323.796877,101.982873,467.527537,0.091,307.181385,3.726172,0,140.643426,8.13777,0,441.961979,25.565559,0,87.998338,13.984535,0
BU110_PoaPrat_4o.tiff,N,110,Poa pratensis,Full,378,640,370.234817,1.728633,80.877656,0.547986,0.34912,3.480915,329.59288,184.900189,664.69544,0.084,360.057344,10.177473,0,185.046333,26.415521,0,581.708632,82.986807,0,129.714258,55.185931,0
BU110_PoaPrat_4p.tiff,N,110,Poa pratensis,Full,610,1171,622.077219,1.882403,125.439054,0.429525,0.267763,2.272042,635.709181,169.437243,861.572475,0.161,620.212628,1.864591,0,269.849951,3.941391,0,849.190231,12.382244,0,162.881696,6.555546,0
BU110_PoaPrat_4p.tiff,N,110,Poa pratensis,Full,619,1169,650.883364,1.796021,149.91995,0.539066,0.359241,3.312042,583.622153,292.508066,1143.852219,0.16,638.329001,12.554363,0,333.025536,30.666298,0,1046.890866,96.961352,0,231.333513,61.174552,0
BU111_AmphBract_1.tiff,N,111,Amphicarpa bracteata,Full,110,110,112.192467,0.980458,48.666044,0.622993,0.677392,1.695596,145.120773,41.60643,225.29808,0.144,112.192467,0,0,71.689258,0,0,225.29808,0,0,41.60643,0,0
BU111_AmphBract_1.tiff,Y,111,Amphicarpa bracteata,Full,146,136,127.774851,1.064372,52.946347,0.643945,0.677392,1.818028,147.598627,52.4164,266.977531,0.153,127.774851,0,0,84.907,0,0,266.977531,0,0,52.4164,0,0
BU111_AmphBract_2.tiff,Y,111,Amphicarpa bracteata,Full,1072,1472,996.395401,1.477325,278.165937,0.650208,0.431754,3.88579,900.010144,653.372795,2148.361642,0.483,947.313481,49.081919,0,561.050446,122.30399,0,1763.500641,384.861001,0,406.040308,247.332487,0
BU111_AmphBract_2.tiff,N,111,Amphicarpa bracteata,Full,1671,2612,1402.971494,1.861763,348.194063,0.685561,0.455983,5.083262,1055.641777,1138.459072,3244.023231,0.578,1319.814129,82.808397,0.348969,805.191596,224.677578,1.757168,2531.818257,706.684667,5.520306,625.184328,506.325314,6.94943
BU111_AmphBract_3.tiff,N,111,Amphicarpa bracteata,Full,280,296,177.941029,1.663472,53.494828,0.471796,0.455983,1.203444,207.620388,46.299248,279.022603,0.15,177.941029,0,0,88.781644,0,0,279.022603,0,0,46.299248,0,0
BU111_AmphBract_3.tiff,N,111,Amphicarpa bracteata,Full,319,366,222.55173,1.644561,65.418018,0.52112,0.508044,1.378393,231.423201,71.57621,382.970356,0.162,222.55173,0,0,121.818245,0,0,382.970356,0,0,71.57621,0,0
BU111_AmphBract_4.tiff,Y,111,Amphicarpa bracteata,Full,1761,2958,1548.599692,1.910113,353.055111,0.647609,0.359241,5.565988,1320.485732,1404.847111,3390.890602,0.721,1449.964947,91.039098,7.595646,765.554124,272.49998,39.773421,2409.20137,856.737346,124.951886,550.161945,690.995503,163.689663
BU111_AmphBract_4.tiff,N,111,Amphicarpa bracteata,Full,3083,5733,2441.788217,2.347869,519.827411,0.724069,0.305296,7.040683,1883.309283,3562.65386,6215.906716,0.886,2198.833312,201.621476,41.333429,1116.680098,616.141863,243.108612,3515.17938,1936.062369,764.664968,842.950155,1585.020338,1134.683367
BU111_AmphBract_5.tiff,Y,111,Amphicarpa bracteata,Full,3159,5322,2846.786809,1.869476,726.662131,0.560817,0.378674,5.026527,2799.260564,1681.063924,5321.810681,1.461,2737.291911,109.392687,0.102211,1364.23321,327.229298,0.513764,4291.882454,1028.314189,1.614038,860.246037,818.789636,2.028251
BU111_AmphBract_5.tiff,N,111,Amphicarpa bracteata,Full,6350,13980,5501.902901,2.540939,1112.441486,0.516814,0.305296,6.061736,4722.371947,3337.072032,9722.477373,1.842,5282.928666,206.438655,12.53558,2419.248081,602.681876,67.545693,7615.725984,1894.550335,212.201054,1562.31028,1488.251706,286.510046
BU111_AmphBract_6.tiff,N,111,Amphicarpa bracteata,Full,5149,8871,3155.09181,2.811646,619.206445,0.51467,0.189337,7.428184,3134.734786,2840.790973,5852.349872,1.051,2982.588435,140.332061,32.171314,1239.135674,425.277231,195.298836,3902.138003,1336.66248,613.54939,814.795374,1083.907885,942.087714
BU111_AmphBract_6.tiff,N,111,Amphicarpa bracteata,Full,4629,10076,4288.14877,2.349732,1010.5441,0.85239,0.378674,10.544889,2899.813315,8811.965487,12810.38882,1.308,3740.759045,434.26369,113.126035,1996.716484,1354.389731,722.934184,6282.742812,4255.493806,2272.152198,1515.370327,3554.964544,3741.630615
BU111_Amphicarpa_bracteata_1.tiff,Y,111,Amphicarpa bracteata,Full,2088,3118,2020.107931,1.543482,510.356255,0.570477,0.34912,5.33715,2128.492288,1219.600608,3763.989298,1.261,1936.610711,81.99187,1.505349,944.855328,244.362692,7.74278,2971.344314,768.320324,24.32466,578.291908,610.018313,31.290388
BU111_Amphicarpa_bracteata_1.tiff,Y,111,Amphicarpa bracteata,Full,2833,4403,2479.259886,1.775933,619.677852,0.629676,0.378674,5.704037,2214.428049,1845.879015,5169.358723,1.419,2350.402753,125.005196,3.851937,1259.142172,363.986891,20.403939,3960.45839,1144.799467,64.100865,863.659999,897.219699,84.999317
BU111_PoaPrat_1.tiff,N,111,Poa pratensis,Full,1431,2480,1473.605551,1.682947,419.674052,0.914758,0.535525,6.462463,969.548704,2400.438753,4532.935824,0.524,1274.790226,182.857195,15.95813,813.447855,540.541613,88.223777,2557.295553,1698.477099,277.163171,674.017791,1341.673002,384.74796
BU111_PoaPrat_1.tiff,N,111,Poa pratensis,Full,2114,4333,1983.060665,2.185006,524.139978,0.892714,0.42337,8.806504,1232.44574,4004.97236,6150.918152,0.634,1721.027117,213.443168,48.590379,1019.966308,622.542163,312.622189,3210.350747,1956.779344,983.788061,853.253526,1533.917762,1617.801072
BU111_PoaPrat_2.tiff,N,111,Poa pratensis,Full,27665,65910,15128.68436,4.356625,2281.803119,0.410894,0.119747,10.968798,15923.81993,13614.26577,23799.71566,4.453,14163.25394,831.074589,134.355833,4251.228491,2396.147661,907.419542,13418.11233,7530.860758,2850.742568,2764.826864,5805.38884,5044.050069
BU111_PoaPrat_2.tiff,N,111,Poa pratensis,Full,43109,160681,34787.20581,4.618968,6656.165465,0.55236,0.119747,60.660754,33930.33187,212745.8454,75248.74117,10.971,32364.25338,1732.915372,690.037061,8843.29276,5356.439706,9700.484666,27943.21565,16830.55415,30474.97136,5054.981699,13867.84207,193823.0216
BU111_PoaPrat_3.tiff,N,111,Poa pratensis,Full,7601,5189,2477.392833,2.094541,529.153382,0.551879,0.239494,6.559366,2505.841567,1955.862305,4803.487959,0.917,2325.180453,145.554166,6.658215,1075.146998,414.390757,37.960724,3381.713791,1302.517035,119.257132,796.53551,988.244132,171.082663
BU111_PoaPrat_3.tiff,N,111,Poa pratensis,Full,10710,27735,7774.246555,3.567548,1324.431211,0.593901,0.169348,8.354883,6796.648962,12655.28482,17780.99333,1.804,6972.00847,611.146095,191.091989,2552.11022,1922.310443,1176.794946,8042.656633,6040.631271,3697.705422,1746.009029,5107.929859,5801.345936
BU111_PoaPrat_4.tiff,N,111,Poa pratensis,Full,3431,6160,3153.043219,1.953668,772.84567,0.758925,0.378674,7.961158,2502.09622,4854.158864,8263.111692,1.244,2827.959926,260.266964,64.816329,1458.035415,787.098988,383.266573,4585.533494,2473.510747,1204.067451,1039.519304,2014.408585,1800.230975
BU111_PoaPrat_4.tiff,N,111,Poa pratensis,Full,5995,11294,4623.560551,2.442706,1033.019277,0.736417,0.305296,8.598478,3470.0994,7537.450979,12066.44124,1.473,4151.016164,373.349718,99.194668,2079.598464,1142.007714,615.460982,6544.599475,3588.314066,1933.527701,1539.642595,2941.79102,3056.017364
BU111_PoaPrat_5.tiff,N,111,Poa pratensis,Full,306,228,175.176181,1.301547,39.313187,0.321949,0.239494,1.01961,259.194512,22.897226,180.410098,0.089,175.176181,0,0,57.360677,0,0,180.410098,0,0,22.897226,0,0
BU111_PoaPrat_5.tiff,N,111,Poa pratensis,Full,605,1670,846.79259,1.972148,188.150515,0.637122,0.378674,6.44858,653.238765,800.096888,1808.424812,0.157,793.848247,45.852486,7.091857,394.658143,140.166418,40.357792,1241.291279,440.345789,126.787743,257.52966,361.225603,181.341624
BU111_PoaPrat_6.tiff,N,111,Poa pratensis,Full,2414,533,360.391357,1.478948,72.254315,0.25195,0.119747,1.185436,586.688168,44.077409,322.462379,0.304,360.391357,0,0,102.507111,0,0,322.462379,0,0,44.077409,0,0
BU111_PoaPrat_6.tiff,N,111,Poa pratensis,Full,1552,13507,3630.234681,3.720696,629.563058,0.505955,0.189337,6.238929,2908.201973,3357.133562,6722.661501,0.773,3335.580314,273.854989,20.799378,1191.4397,827.469727,116.856689,3755.972568,2599.572816,367.116116,758.411231,2081.146125,517.576206
BU111_SchiScop_1.tiff,N,111,Schizachyrium scoparium,Full,453,399,307.29451,1.298429,92.802638,0.70164,0.455983,1.982168,280.398389,210.137072,705.996003,0.293,307.29451,0,0,224.639381,0,0,705.996003,0,0,210.137072,0,0
BU111_SchiScop_1.tiff,N,111,Schizachyrium scoparium,Full,687,878,459.361737,1.911348,113.773973,0.644892,0.378674,2.303382,376.401794,298.309981,985.283287,0.306,451.740044,7.621693,0,297.11131,16.208449,0,934.362943,50.920344,0,271.201845,27.108137,0
BU111_SchiScop_2 1.tiff,N,111,Schizachyrium scoparium,Full,646,797,379.750105,2.098749,89.257228,0.405866,0.305296,1.526482,416.253465,82.141024,511.205778,0.31,379.750105,0,0,162.567815,0,0,511.205778,0,0,82.141024,0,0
BU111_SchiScop_2 1.tiff,Y,111,Schizachyrium scoparium,Full,749,981,497.968829,1.970003,113.248793,0.488663,0.42337,1.695596,436.903399,150.61429,801.012818,0.338,497.968829,0,0,254.766042,0,0,801.012818,0,0,150.61429,0,0
BU111_SchiScop_2.tiff,N,111,Schizachyrium scoparium,Full,2176,3714,1744.465187,2.129019,384.723619,0.535913,0.34912,3.257474,1480.173052,825.706814,3115.884613,0.698,1696.598062,47.867125,0,876.79909,113.602763,0,2758.134771,357.749842,0,609.872828,215.833986,0
BU111_SchiScop_2.tiff,N,111,Schizachyrium scoparium,Full,2569,4671,2176.981578,2.145631,502.379978,0.659716,0.378674,7.052892,1624.365613,1960.71986,4857.318108,0.769,2028.979432,136.183802,11.818344,1110.971562,363.33885,70.276713,3494.330236,1142.207065,220.780807,818.799521,810.065327,331.855012
BU111_SchiScop_3.tiff,N,111,Schizachyrium scoparium,Full,7863,7801,2647.538034,2.946511,418.940951,0.319383,0.119747,2.846357,3223.126365,591.3999,2949.315854,0.886,2632.142321,15.395714,0,901.7575,34.512571,0,2840.891414,108.42444,0,530.133877,61.266023,0
BU111_SchiScop_3.tiff,N,111,Schizachyrium scoparium,Full,4175,9477,4249.452166,2.23017,900.79053,0.672542,0.338696,6.765978,3182.876678,4813.637778,9836.146204,1.035,3863.171094,356.971441,29.309632,1877.093188,1083.683727,166.587805,5906.76444,3405.152222,524.229541,1299.99132,2762.042799,751.603658
BU111_SchiScop_4.tiff,N,111,Schizachyrium scoparium,Full,3569,3910,1922.40851,2.033907,459.786659,0.564049,0.267763,3.161415,1840.955324,1239.319316,3767.269318,1.363,1796.914908,125.493602,0,909.072104,288.845977,0,2859.456521,907.812797,0,710.726978,528.592337,0
BU111_SchiScop_4.tiff,N,111,Schizachyrium scoparium,Full,15255,52544,12428.6086,4.227666,1566.610695,0.306379,0.169348,4.659379,12299.04048,3582.71188,13599.99358,3.535,12093.36068,335.247912,0,3469.105803,843.80354,0,10947.9948,2651.998783,0,1869.6828,1713.02908,0
BU111_SchiScop_5.tiff,N,111,Schizachyrium scoparium,Full,1410,1768,834.564976,2.118469,127.460905,0.314007,0.189337,1.780169,1016.97788,124.819722,845.882305,0.468,834.564976,0,0,268.630747,0,0,845.882305,0,0,124.819722,0,0
BU111_SchiScop_5.tiff,N,111,Schizachyrium scoparium,Full,1840,2856,1217.758618,2.345292,198.582409,0.395144,0.239494,2.409864,1222.984403,319.603331,1583.632724,0.533,1214.244131,3.514487,0,495.655319,7.536374,0,1559.956505,23.676219,0,306.867065,12.736266,0
BU111_SchiScop_6.tiff,N,111,Schizachyrium scoparium,Full,1718,2882,1323.956319,2.176809,294.756593,0.561448,0.305296,5.225834,1177.773772,891.68576,2509.965273,0.489,1256.986606,65.316807,1.652906,606.164193,183.54753,8.405372,1906.544368,577.01465,26.406255,428.720615,429.388177,33.576968
BU111_SchiScop_6.tiff,N,111,Schizachyrium scoparium,Full,2568,4959,1920.431133,2.582233,402.76076,0.593634,0.267763,5.78764,1550.485442,1747.120671,4009.380991,0.608,1776.423835,136.818732,7.188566,834.156954,401.112314,38.90543,2625.607488,1260.459844,123.313659,597.293301,981.147358,168.680012
BU209_AmphBract_1.tiff,N,209,Amphicarpa bracteata,Full,810,1381,840.481294,1.643106,242.624005,0.572451,0.431754,3.749634,855.437775,425.823377,1594.229469,0.546,813.936849,26.544445,0,439.608607,67.570021,0,1381.951988,212.277481,0,286.870285,138.953092,0
BU209_AmphBract_1.tiff,N,209,Amphicarpa bracteata,Full,1188,1779,1064.24885,1.671602,290.401008,0.646135,0.508044,4.182587,867.027893,657.931214,2272.273383,0.594,1020.807597,43.441253,0,613.212957,109.759311,0,1927.454339,344.819044,0,432.13684,225.794374,0
BU209_AmphBract_2.tiff,N,209,Amphicarpa bracteata,Full,353,407,320.118027,1.271406,127.53798,0.674727,0.69824,1.862828,322.156951,151.244026,703.485469,0.569,320.118027,0,0,223.852282,0,0,703.485469,0,0,151.244026,0,0
BU209_AmphBract_2.tiff,N,209,Amphicarpa bracteata,Full,509,613,443.246686,1.382977,146.069828,0.700724,0.723455,2.061947,337.655996,233.7632,1008.701305,0.623,442.650959,0.595727,0,319.454806,1.212552,0,1004.89196,3.809344,0,231.824703,1.938497,0
BU209_AmphBract_3.tiff,Y,209,Amphicarpa bracteata,Full,3020,4939,2487.660946,1.985399,612.545805,0.586835,0.42337,5.125401,2205.245315,1511.748145,4872.814463,1.373,2394.118979,92.649881,0.892086,1288.225512,256.594159,4.514419,4052.109584,806.522412,14.182467,897.228105,596.576259,17.943781
BU209_AmphBract_3.tiff,N,209,Amphicarpa bracteata,Full,5062,10305,4107.085504,2.509079,850.151029,0.589413,0.34912,5.614723,3103.244796,2911.50799,8263.15132,1.557,3906.120749,193.302488,7.662267,2044.82984,541.710149,40.02173,6433.317497,1704.101849,125.731974,1474.392588,1272.760705,164.354698
BU209_AmphBract_4.tiff,N,209,Amphicarpa bracteata,Full,3642,6066,2595.190289,2.337401,530.547886,0.481177,0.267763,5.555028,2677.308898,1410.315721,4272.336915,1.21,2501.383725,90.176584,3.629979,1073.582926,265.378098,19.13585,3378.509986,833.709884,60.117045,674.780353,656.244081,79.291288
BU209_AmphBract_4.tiff,N,209,Amphicarpa bracteata,Full,9073,21686,6605.27123,3.283135,1093.888129,0.43593,0.189337,7.497834,6527.013152,3939.762242,10212.3154,2.023,6326.323125,257.85641,21.091696,2368.300034,748.006387,127.728337,7460.240525,2350.804468,401.270404,1494.426991,1828.132525,617.202726
BU209_AmphBract_5.tiff,N,209,Amphicarpa bracteata,Full,3530,6268,2975.494867,2.10654,685.312753,0.656752,0.378674,6.96183,2486.035327,3049.100594,6737.016461,1.279,2747.053987,212.369751,16.071129,1398.506192,650.626284,93.165297,4399.897742,2044.431306,292.687413,952.894994,1668.890641,427.314959
BU209_AmphBract_5.tiff,N,209,Amphicarpa bracteata,Full,5394,13121,4821.012315,2.721628,1004.604015,0.642945,0.305296,7.916454,3697.111553,5552.575772,10947.94472,1.57,4463.310356,303.892609,53.80935,2232.989467,927.911353,319.378608,7027.252901,2916.343004,1004.348812,1632.317524,2407.288752,1512.969495
BU209_AmphBract_6.tiff,Y,209,Amphicarpa bracteata,Full,2120,3673,1918.324541,1.914692,444.088629,0.475479,0.338696,3.676256,2078.797511,731.871332,3022.494384,1.064,1877.024208,41.300332,0,855.350852,105.884036,0,2689.849873,332.644511,0,512.324261,219.547072,0
BU209_AmphBract_6.tiff,N,209,Amphicarpa bracteata,Full,3622,6938,2968.148899,2.337484,610.59565,0.506459,0.338696,4.922758,2623.58575,1383.346987,5045.87965,1.22,2892.563928,75.584971,0,1399.101912,204.590007,0,4403.141187,642.738463,0,918.170274,465.176713,0
BU301_AmphBract_1.tiff,Y,301,Amphicarpa bracteata,Full,3924,6495,3521.163715,1.844561,913.382293,0.571052,0.378674,6.188158,3529.989215,2395.545843,6791.5976,4.927,3380.171496,126.676722,14.315497,1685.457207,395.850706,78.403233,5301.68491,1243.601671,246.31102,1020.679454,1036.32915,338.537239
BU301_AmphBract_1.tiff,N,301,Amphicarpa bracteata,Full,6789,12667,5503.258513,2.301727,1226.573943,0.586168,0.378674,7.108583,4457.961635,4192.587052,11038.99316,5.313,5297.129108,170.438832,35.690573,2780.651011,522.049417,206.218738,8750.446559,1640.691332,647.855271,1894.930666,1353.250179,944.406207
BU301_AmphBract_2.tiff,N,301,Amphicarpa bracteata,Full,588,1120,650.108851,1.722788,162.364735,0.973964,0.616436,5.260703,364.5284,1111.435527,2168.516292,0.258,542.702906,104.942619,2.463326,371.143178,305.799938,12.547994,1167.23875,961.856857,39.420685,312.51348,748.713427,50.20862
BU301_AmphBract_2.tiff,N,301,Amphicarpa bracteata,Full,1061,2437,1044.775268,2.332559,219.428275,0.938988,0.455983,6.860685,580.259117,2091.036206,3489.909957,0.325,871.857549,155.346012,17.571707,543.506748,465.773095,100.594197,1709.628478,1464.25549,316.025989,470.839328,1164.349559,455.847319
BU301_AmphBract_3.tiff,Y,301,Amphicarpa bracteata,Full,2023,3545,1822.090808,1.945567,425.596213,0.626708,0.378674,5.143554,1633.808563,1439.390413,3856.049182,0.998,1688.174119,133.084477,0.832212,853.506437,368.160954,4.230802,2686.145979,1156.611747,13.291456,577.876337,844.620511,16.893564
BU301_AmphBract_3.tiff,N,301,Amphicarpa bracteata,Full,6582,13289,4098.880421,3.242105,700.231079,0.499674,0.189337,6.082989,3604.217171,2924.467059,7352.037553,1.491,3853.264302,238.517514,7.098605,1608.168055,688.758168,38.898313,5064.442028,2164.660486,122.935039,1102.899117,1651.619942,169.948
BU301_AmphBract_4.tiff,N,301,Amphicarpa bracteata,Full,2622,4761,1937.13821,2.457749,369.319547,0.480645,0.254022,4.946006,1894.575755,1017.323913,3166.852684,0.901,1861.241105,75.897105,0,790.190007,216.392184,0,2486.270598,680.582086,0,503.721851,513.602063,0
BU301_AmphBract_4.tiff,N,301,Amphicarpa bracteata,Full,5694,12313,3876.37299,3.176423,673.491731,0.498698,0.189337,6.44858,3371.132414,2837.420674,6867.965882,1.269,3693.864159,161.29988,21.208951,1585.748243,477.059714,119.285184,4994.022811,1499.197614,374.745457,1109.726209,1198.368609,529.325856
BU301_AmphBract_5.tiff,N,301,Amphicarpa bracteata,Full,4175,7862,3369.421615,2.333338,723.143607,0.646646,0.305296,7.256814,2860.368693,4091.678499,7677.83853,1.253,3090.981324,234.310038,44.130253,1452.670299,728.503873,259.804701,4572.277325,2289.360663,816.200541,985.317172,1893.837618,1212.523709
BU301_AmphBract_5.tiff,N,301,Amphicarpa bracteata,Full,9467,19386,6165.923061,3.144055,1180.566061,0.556569,0.189337,9.57977,5284.008109,7100.783565,12523.51284,1.989,5771.600487,311.068196,83.254377,2486.944215,947.673212,545.358585,7830.401196,2979.817125,1713.294523,1760.211425,2443.638142,2896.933998
